日期,单品名称,批发价格(元/千克)_否,销售单价(元/千克)_否,销量(千克)_否,损耗率(%)_否
2023-03-19,娃娃菜,4.04,6.0,23.0,2.48
2023-03-19,小皱皮(份),3.0,5.9,15.0,9.43
2023-03-19,小米椒(份),2.04,5.9,25.0,9.43
2023-03-19,小青菜(1),2.94,6.0,17.839,10.33
2023-03-19,杏鲍菇(2),6.5600000000000005,13.0,7.333,9.43
2023-03-19,枝江青梗散花,5.86,8.8,13.038,9.43
2023-03-19,洪湖莲藕(粉藕),7.14,10.800000000000002,12.0,11.81
2023-03-19,海鲜菇(袋)(3),1.74,3.0,8.0,1.3
2023-03-19,白玉菇(袋),4.86,8.8,9.0,6.57
2023-03-19,紫茄子(2),6.35,12.0,20.755,6.070000000000001
2023-03-19,红椒(2),10.47,16.0,7.02,9.43
2023-03-19,芜湖青椒(1),7.01,11.0,29.562,5.7
2023-03-19,苋菜,5.44,7.2,19.769,18.52
2023-03-19,茼蒿,4.96,8.0,11.321,6.269999999999999
2023-03-19,菠菜(份),1.47,4.9,19.0,9.43
2023-03-19,虫草花(份),2.72,5.9,5.0,9.43
2023-03-19,螺丝椒(份),3.59,5.6,64.0,9.43
2023-03-19,蟹味菇与白玉菇双拼(盒),5.08,8.9,3.0,0.84
2023-03-19,西兰花,7.900000000000001,10.0,36.361000000000004,9.26
2023-03-19,西峡花菇(1),14.0,21.6,20.161,10.8
2023-03-19,野藕(1),7.05,10.0,3.001,7.97
2023-03-19,金针菇(盒),2.0,3.0,41.0,0.44999999999999996
2023-03-19,银耳(朵),3.16,4.8,1.0,9.14
2023-03-19,青线椒(份),2.31,4.9,16.0,9.43
2023-03-19,青茄子(1),7.720000000000001,12.0,4.792,5.01
2023-03-19,高瓜(1),16.6,29.6,2.488,29.25
2023-03-19,鱼腥草(份),2.51,4.9,1.0,9.43
2023-03-20,七彩椒(2),17.11,25.8,0.305,9.43
2023-03-20,上海青,3.98,8.0,4.774,14.43
2023-03-20,云南油麦菜(份),1.59,4.5,26.0,9.43
2023-03-20,云南生菜(份),2.2,4.9,35.0,9.43
2023-03-20,净藕(1),2.65,4.8,5.859,5.54
2023-03-20,双孢菇(盒),3.44,5.900000000000001,12.0,0.20000000000000004
2023-03-20,四川红香椿,20.22,33.6,1.851,10.46
2023-03-20,圆茄子(2),8.23,14.0,0.451,6.71
2023-03-20,奶白菜(份),1.14,1.8999999999999997,53.0,9.43
2023-03-20,姜蒜小米椒组合装(小份),1.58,4.5,4.0,9.43
2023-03-20,娃娃菜,4.05,6.0,10.0,2.48
2023-03-20,小皱皮(份),2.44,5.9,4.0,9.43
2023-03-20,小米椒(份),2.09,5.9,22.0,9.43
2023-03-20,小青菜(1),3.0,6.0,10.908,10.33
2023-03-20,杏鲍菇(2),6.56,13.0,2.81,9.43
2023-03-20,枝江青梗散花,5.96,8.8,11.452,9.43
2023-03-20,洪湖莲藕(粉藕),7.14,10.8,14.0,11.81
2023-03-20,海鲜菇(袋)(3),1.87,3.0,6.0,1.3
2023-03-20,白玉菇(袋),4.66,8.8,1.0,6.57
2023-03-20,紫茄子(2),6.2,12.0,5.811,6.07
2023-03-20,红椒(2),10.32,16.0,3.165,9.43
2023-03-20,芜湖青椒(1),5.76,11.0,32.534,5.7
2023-03-20,苋菜,5.44,7.2,9.051,18.52
2023-03-20,茼蒿,4.9799999999999995,8.0,3.606,6.2700000000000005
2023-03-20,菠菜(份),1.7200000000000002,4.9,19.0,9.43
2023-03-20,蔡甸藜蒿,6.160000000000001,9.4,3.569,0.47000000000000003
2023-03-20,虫草花(份),2.69,5.9,5.0,9.43
2023-03-20,螺丝椒(份),3.71,5.6,39.0,9.43
2023-03-20,蟹味菇与白玉菇双拼(盒),5.07,8.9,1.0,0.84
2023-03-20,西兰花,7.900000000000001,10.0,21.308,9.26
2023-03-20,西峡花菇(1),14.0,21.6,14.008,10.8
2023-03-20,野藕(1),7.05,10.0,0.633,7.97
2023-03-20,金针菇(盒),1.99,3.0,27.0,0.45
2023-03-20,银耳(朵),3.18,4.8,2.0,9.14
2023-03-20,青线椒(份),2.77,4.9,5.0,9.43
2023-03-20,青茄子(1),8.14,12.0,3.169,5.01
2023-03-20,马齿苋,8.3,19.6,0.281,11.78
2023-03-20,高瓜(1),16.43,29.600000000000005,2.018,29.25
2023-03-20,鱼腥草(份),2.36,4.9,1.0,9.43
2023-03-21,七彩椒(2),17.53,25.8,2.731,9.429999999999998
2023-03-21,上海青,3.98,8.0,3.769,14.43
2023-03-21,云南油麦菜(份),1.61,4.5,11.0,9.43
2023-03-21,云南生菜(份),2.2,4.9,23.0,9.43
2023-03-21,净藕(1),2.68,4.8,4.054,5.54
2023-03-21,双孢菇(盒),3.49,5.9,9.0,0.2
2023-03-21,四川红香椿,23.96,33.6,1.2269999999999999,10.46
2023-03-21,圆茄子(2),8.11,14.0,0.365,6.71
2023-03-21,奶白菜(份),1.56,1.9,56.0,9.43
2023-03-21,姜蒜小米椒组合装(小份),0.0,0.0,0.0,0.0
2023-03-21,娃娃菜,4.06,6.0,11.0,2.48
2023-03-21,小皱皮(份),2.28,5.9,8.0,9.43
2023-03-21,小米椒(份),2.26,5.9,18.0,9.43
2023-03-21,小青菜(1),3.0,6.0,6.7459999999999996,10.33
2023-03-21,杏鲍菇(2),6.4,13.0,5.296,9.43
2023-03-21,枝江青梗散花,7.679999999999999,8.8,17.837,9.43
2023-03-21,洪湖莲藕(粉藕),7.27,10.800000000000002,3.0,11.81
2023-03-21,海鲜菇(袋)(3),1.8999999999999997,3.0,12.0,1.3
2023-03-21,白玉菇(袋),4.66,8.8,3.0,6.57
2023-03-21,白蒿,0.0,0.0,0.0,0.0
2023-03-21,竹叶菜,9.32,12.0,2.551,13.62
2023-03-21,紫茄子(2),6.31,10.6,7.737,6.070000000000001
2023-03-21,红椒(2),9.9,16.0,2.539,9.43
2023-03-21,芜湖青椒(1),5.86,10.0,23.516000000000002,5.7
2023-03-21,苋菜,5.39,7.2,2.932,18.52
2023-03-21,茼蒿,5.48,8.0,6.836,6.27
2023-03-21,菠菜(份),1.95,4.9,22.0,9.43
2023-03-21,蔡甸藜蒿,6.150000000000001,9.4,4.596,0.47
2023-03-21,虫草花(份),2.68,5.900000000000001,3.0,9.43
2023-03-21,螺丝椒(份),3.7700000000000005,5.6,33.0,9.43
2023-03-21,蟹味菇与白玉菇双拼(盒),4.86,8.9,1.0,0.84
2023-03-21,西兰花,7.6,10.0,14.895,9.26
2023-03-21,西峡花菇(1),14.0,21.6,12.491,10.8
2023-03-21,野藕(1),7.06,10.0,2.571,7.97
2023-03-21,金针菇(盒),2.0,3.0,24.0,0.45
2023-03-21,青红杭椒组合装(份),2.28,2.9,9.0,9.43
2023-03-21,青线椒(份),2.78,4.9,5.0,9.43
2023-03-21,青茄子(1),8.14,12.0,2.6,5.01
2023-03-21,面条菜,5.12,10.0,0.211,12.8
2023-03-21,高瓜(1),16.35,29.6,2.473,29.25
2023-03-21,鱼腥草(份),2.38,4.9,3.0,9.43
2023-03-21,黄白菜(2),3.28,6.0,4.078,15.610000000000001
2023-03-22,七彩椒(2),16.47,25.8,1.7970000000000002,9.43
2023-03-22,上海青,3.9799999999999995,8.0,3.455,14.430000000000001
2023-03-22,云南油麦菜(份),1.9,4.5,15.0,9.43
2023-03-22,云南生菜(份),2.26,4.9,20.0,9.43
2023-03-22,冰草(盒),0.0,0.0,0.0,0.0
2023-03-22,净藕(1),2.66,4.8,8.487,5.54
2023-03-22,双孢菇(盒),3.61,5.900000000000001,6.0,0.20000000000000004
2023-03-22,奶白菜(份),1.6299999999999997,2.0,40.0,9.43
2023-03-22,姜蒜小米椒组合装(小份),0.0,0.0,0.0,0.0
2023-03-22,娃娃菜,4.08,6.0,4.0,2.48
2023-03-22,小皱皮(份),2.43,5.9,11.0,9.43
2023-03-22,小米椒(份),2.26,5.9,14.0,9.429999999999998
2023-03-22,小青菜(1),3.0,6.0,9.195,10.33
2023-03-22,杏鲍菇(2),7.17,13.0,3.499,9.429999999999998
2023-03-22,枝江青梗散花,8.32,10.8,11.543,9.43
2023-03-22,洪湖莲藕(粉藕),7.27,10.8,4.0,11.81
2023-03-22,海鲜菇(袋)(3),1.8999999999999997,3.0,7.0,1.3
2023-03-22,白玉菇(袋),4.82,8.8,7.0,6.57
2023-03-22,白蒿,0.0,0.0,0.0,0.0
2023-03-22,竹叶菜,9.32,12.0,0.552,13.62
2023-03-22,紫茄子(2),6.33,10.6,11.364,6.07
2023-03-22,红椒(2),9.65,16.0,2.69,9.43
2023-03-22,芜湖青椒(1),4.54,7.2,43.126,5.7
2023-03-22,苋菜,4.82,7.2,6.368,18.52
2023-03-22,茼蒿,5.48,8.0,5.516,6.27
2023-03-22,菠菜(份),2.55,4.9,9.0,9.43
2023-03-22,蔡甸藜蒿,6.56,9.4,5.888,0.47
2023-03-22,虫草花(份),3.02,5.9,4.0,9.43
2023-03-22,螺丝椒(份),4.75,6.0,27.0,9.43
2023-03-22,蟹味菇与白玉菇双拼(盒),4.68,8.9,2.0,0.84
2023-03-22,西兰花,7.6,10.0,13.929,9.26
2023-03-22,西峡花菇(1),14.0,21.6,10.858,10.8
2023-03-22,野藕(1),7.08,10.0,2.4,7.970000000000001
2023-03-22,金针菇(盒),2.02,3.0,34.0,0.45
2023-03-22,青红尖椒组合装(份),3.27,5.5,1.0,9.43
2023-03-22,青红杭椒组合装(份),2.56,2.9,8.0,9.43
2023-03-22,青线椒(份),3.39,4.9,6.0,9.43
2023-03-22,青茄子(1),8.14,12.0,0.769,5.01
2023-03-22,面条菜,5.06,8.0,0.716,12.8
2023-03-22,马齿苋,8.44,16.0,0.532,11.78
2023-03-22,高瓜(1),15.64,25.8,2.45,29.25
2023-03-22,鱼腥草(份),0.0,0.0,0.0,0.0
2023-03-22,黄白菜(2),3.28,6.0,3.876,15.609999999999998
2023-03-23,七彩椒(2),24.21,25.8,2.161,9.43
2023-03-23,上海青,4.01,8.0,1.508,14.43
2023-03-23,云南油麦菜(份),2.26,4.5,17.0,9.43
2023-03-23,云南生菜(份),3.1,4.9,20.0,9.43
2023-03-23,净藕(1),2.66,4.8,12.75,5.54
2023-03-23,双孢菇(盒),2.52,5.900000000000001,12.0,0.20000000000000004
2023-03-23,四川红香椿,26.15,37.6,3.236,10.46
2023-03-23,奶白菜(份),1.64,2.0,50.0,9.43
2023-03-23,姜蒜小米椒组合装(小份),1.55,4.5,2.0,9.43
2023-03-23,娃娃菜,4.12,6.0,14.0,2.48
2023-03-23,小皱皮(份),2.7900000000000005,3.9,3.0,9.43
2023-03-23,小米椒(份),1.9600000000000002,5.9,10.0,9.43
2023-03-23,小青菜(1),3.0,6.0,7.803,10.33
2023-03-23,杏鲍菇(2),8.75,13.0,2.379,9.43
2023-03-23,枝江青梗散花,8.97,10.8,7.539,9.43
2023-03-23,洪湖莲藕(粉藕),7.2700000000000005,10.8,7.0,11.81
2023-03-23,海鲜菇(袋)(3),1.95,3.0,11.0,1.3
2023-03-23,白玉菇(袋),4.84,8.8,1.0,6.57
2023-03-23,白蒿,12.07,23.6,0.208,0.0
2023-03-23,竹叶菜,8.34,12.0,0.769,13.62
2023-03-23,紫茄子(2),6.27,10.6,8.997,6.07
2023-03-23,红椒(2),10.0,16.0,3.942,9.429999999999998
2023-03-23,红薯尖,9.4,18.0,0.395,8.42
2023-03-23,芜湖青椒(1),6.25,7.2,27.964,5.7
2023-03-23,苋菜,5.15,7.2,1.1869999999999998,18.52
2023-03-23,茼蒿,5.5,8.0,2.387,6.27
2023-03-23,菠菜(份),2.68,4.9,13.0,9.43
2023-03-23,蔡甸藜蒿,6.46,9.4,3.302,0.47000000000000003
2023-03-23,虫草花(份),3.65,5.9,4.0,9.43
2023-03-23,螺丝椒(份),4.74,6.0,15.0,9.43
2023-03-23,蟹味菇与白玉菇双拼(盒),4.82,8.9,3.0,0.84
2023-03-23,西兰花,7.6000000000000005,11.0,17.887,9.26
2023-03-23,西峡花菇(1),14.38,21.6,8.97,10.8
2023-03-23,野藕(1),7.08,10.0,3.1929999999999996,7.97
2023-03-23,金针菇(盒),2.15,3.0,19.0,0.45
2023-03-23,青红尖椒组合装(份),4.17,5.5,3.0,9.43
2023-03-23,青红杭椒组合装(份),2.85,2.9,4.0,9.43
2023-03-23,青线椒(份),3.4799999999999995,4.9,5.0,9.43
2023-03-23,青茄子(1),8.14,12.0,1.9060000000000001,5.01
2023-03-23,面条菜,5.05,8.0,0.188,12.8
2023-03-23,马齿苋,8.44,16.0,0.244,11.78
2023-03-23,高瓜(1),15.470000000000002,25.8,2.016,29.25
2023-03-23,鱼腥草(份),0.0,0.0,0.0,0.0
2023-03-23,黄白菜(2),3.28,6.0,4.046,15.609999999999998
2023-03-24,七彩椒(2),24.2,25.8,0.336,9.43
2023-03-24,上海青,4.0,8.0,4.0969999999999995,14.43
2023-03-24,云南油麦菜(份),2.25,4.5,13.0,9.43
2023-03-24,云南生菜(份),3.05,4.9,9.0,9.43
2023-03-24,净藕(1),2.65,4.8,10.773,5.54
2023-03-24,双孢菇(盒),3.47,5.9,11.0,0.2
2023-03-24,四川红香椿,23.61,37.6,3.668,10.46
2023-03-24,圆茄子(2),8.31,14.0,0.437,6.71
2023-03-24,奶白菜(份),1.65,2.0,50.0,9.43
2023-03-24,姜蒜小米椒组合装(小份),1.98,4.5,4.0,9.43
2023-03-24,娃娃菜,4.25,6.0,14.0,2.48
2023-03-24,小皱皮(份),2.05,3.9,11.0,9.43
2023-03-24,小米椒(份),2.36,5.9,18.0,9.43
2023-03-24,小青菜(1),2.98,6.0,8.138,10.33
2023-03-24,杏鲍菇(2),8.79,13.0,4.954,9.43
2023-03-24,枝江青梗散花,9.77,10.8,8.896,9.43
2023-03-24,洪湖莲藕(粉藕),7.21,10.8,4.0,11.81
2023-03-24,海鲜菇(袋)(3),1.92,3.0,14.0,1.3
2023-03-24,白玉菇(袋),4.78,8.8,3.0,6.57
2023-03-24,紫茄子(2),6.119999999999999,10.0,13.826,6.07
2023-03-24,红椒(2),12.08,16.0,4.459,9.43
2023-03-24,芜湖青椒(1),5.2,7.2,57.513,5.7
2023-03-24,苋菜,6.26,10.0,2.851,18.52
2023-03-24,茼蒿,5.51,8.0,5.8309999999999995,6.27
2023-03-24,菠菜(份),2.73,4.9,15.0,9.43
2023-03-24,蔡甸藜蒿,6.18,9.4,3.611,0.4699999999999999
2023-03-24,虫草花(份),3.6,5.9,2.0,9.43
2023-03-24,螺丝椒(份),4.72,7.5,15.0,9.43
2023-03-24,蟹味菇与白玉菇双拼(盒),5.11,8.9,1.0,0.84
2023-03-24,西兰花,7.6,11.0,16.302,9.26
2023-03-24,西峡花菇(1),14.4,21.6,12.689,10.8
2023-03-24,野藕(1),7.08,10.0,2.822,7.97
2023-03-24,金针菇(盒),2.08,3.0,37.0,0.45000000000000007
2023-03-24,银耳(朵),3.11,4.8,1.0,9.14
2023-03-24,青红尖椒组合装(份),4.38,5.5,1.0,9.43
2023-03-24,青红杭椒组合装(份),2.67,4.9,6.0,9.43
2023-03-24,青线椒(份),3.34,4.9,10.0,9.43
2023-03-24,青茄子(1),8.8,12.0,4.139,5.01
2023-03-24,高瓜(1),14.31,25.8,4.161,29.25
2023-03-24,鱼腥草(份),0.0,0.0,0.0,0.0
2023-03-24,黄白菜(2),3.39,6.0,0.218,15.61
2023-03-25,七彩椒(2),24.15,32.8,3.392,9.43
2023-03-25,上海青,3.98,8.0,6.157,14.43
2023-03-25,云南油麦菜(份),2.24,4.5,11.0,9.43
2023-03-25,云南生菜(份),3.0099999999999993,4.9,43.0,9.43
2023-03-25,净藕(1),2.65,4.8,14.83,5.54
2023-03-25,双孢菇(盒),3.48,5.9,21.0,0.2
2023-03-25,四川红香椿,27.1,39.6,3.441,10.46
2023-03-25,圆茄子(2),8.49,14.0,0.8089999999999999,6.71
2023-03-25,奶白菜,2.8,5.0,8.731,15.680000000000001
2023-03-25,奶白菜(份),1.65,2.0,55.0,9.43
2023-03-25,姜蒜小米椒组合装(小份),2.13,4.5,4.0,9.43
2023-03-25,娃娃菜,4.25,6.0,16.0,2.48
2023-03-25,小皱皮(份),1.85,3.9,20.0,9.43
2023-03-25,小米椒(份),2.97,5.9,36.0,9.43
2023-03-25,小青菜(1),2.8,6.0,12.604,10.33
2023-03-25,杏鲍菇(2),8.57,13.0,3.789,9.43
2023-03-25,枝江青梗散花,8.11,10.8,8.883,9.43
2023-03-25,洪湖莲藕(粉藕),7.2,10.8,14.0,11.81
2023-03-25,海鲜菇(袋)(3),1.92,3.0,8.0,1.3
2023-03-25,白玉菇(袋),4.66,8.8,1.0,6.57
2023-03-25,紫茄子(2),5.66,10.0,17.742,6.07
2023-03-25,红椒(2),12.97,16.0,4.864,9.43
2023-03-25,芜湖青椒(1),4.61,7.2,46.608,5.7
2023-03-25,苋菜,6.260000000000001,10.0,7.49,18.52
2023-03-25,茼蒿,5.56,8.0,10.795,6.27
2023-03-25,菠菜(份),2.68,4.9,11.0,9.43
2023-03-25,蒲公英,9.09,18.0,0.33999999999999997,15.92
2023-03-25,蔡甸藜蒿,6.200000000000001,9.4,11.261,0.47
2023-03-25,虫草花(份),3.54,5.9,5.0,9.43
2023-03-25,螺丝椒(份),4.72,7.5,26.0,9.43
2023-03-25,蟹味菇与白玉菇双拼(盒),4.7,8.9,1.0,0.84
2023-03-25,西兰花,7.599999999999999,11.0,15.597999999999999,9.26
2023-03-25,西峡花菇(1),14.4,21.6,16.22,10.8
2023-03-25,野藕(1),7.04,10.0,6.9190000000000005,7.970000000000001
2023-03-25,金针菇(盒),2.03,3.0,43.0,0.45
2023-03-25,青红尖椒组合装(份),4.37,5.5,1.0,9.43
2023-03-25,青红杭椒组合装(份),2.58,4.9,8.0,9.43
2023-03-25,青线椒(份),2.86,4.9,16.0,9.43
2023-03-25,青茄子(1),8.89,12.0,3.8129999999999997,5.01
2023-03-25,面条菜,5.08,8.0,0.515,12.800000000000002
2023-03-25,高瓜(1),14.34,25.8,5.027,29.25
2023-03-25,黄白菜(2),3.38,6.0,7.753,15.61
2023-03-26,七彩椒(2),27.59,32.8,0.957,9.43
2023-03-26,上海青,4.05,8.0,3.956,14.430000000000001
2023-03-26,云南油麦菜(份),2.25,4.5,15.0,9.43
2023-03-26,云南生菜(份),3.06,4.9,37.0,9.43
2023-03-26,净藕(1),2.65,4.8,19.768,5.54
2023-03-26,双孢菇(盒),3.45,5.9,18.0,0.2
2023-03-26,四川红香椿,27.5,39.6,3.504,10.46
2023-03-26,圆茄子(2),8.57,14.0,0.308,6.71
2023-03-26,奶白菜(份),1.56,2.0,68.0,9.43
2023-03-26,姜蒜小米椒组合装(小份),2.15,4.5,4.0,9.43
2023-03-26,娃娃菜,4.26,6.0,19.0,2.48
2023-03-26,小皱皮(份),1.43,3.8999999999999995,13.0,9.43
2023-03-26,小米椒(份),3.04,5.9,39.0,9.43
2023-03-26,小青菜(1),2.66,6.0,9.029,10.33
2023-03-26,杏鲍菇(2),8.48,13.0,7.084,9.43
2023-03-26,枝江青梗散花,7.51,10.8,22.249,9.43
2023-03-26,洪湖莲藕(粉藕),7.21,10.8,4.0,11.81
2023-03-26,海鲜菇(袋)(3),1.91,3.0,13.0,1.3000000000000003
2023-03-26,白玉菇(袋),4.67,8.8,5.0,6.57
2023-03-26,竹叶菜,9.73,14.0,3.2880000000000003,13.62
2023-03-26,紫茄子(2),5.24,10.0,15.78,6.07
2023-03-26,红椒(2),12.789999999999997,16.0,5.8790000000000004,9.43
2023-03-26,芜湖青椒(1),5.18,7.2,46.622,5.7
2023-03-26,苋菜,5.630000000000001,10.0,9.144,18.52
2023-03-26,茼蒿,5.56,8.0,8.077,6.27
2023-03-26,菠菜(份),2.82,4.9,4.0,9.43
2023-03-26,蔡甸藜蒿,6.21,9.4,7.009,0.47
2023-03-26,虫草花,13.320000000000002,25.8,1.078,11.679999999999998
2023-03-26,虫草花(份),3.56,5.900000000000001,3.0,9.43
2023-03-26,螺丝椒(份),4.75,7.5,28.0,9.429999999999998
2023-03-26,西兰花,7.6,11.0,18.645,9.26
2023-03-26,西峡花菇(1),14.400000000000002,21.6,11.539,10.8
2023-03-26,野藕(1),7.04,10.0,3.838,7.970000000000001
2023-03-26,金针菇(盒),2.02,3.0,45.0,0.45
2023-03-26,银耳(朵),3.11,4.8,3.0,9.14
2023-03-26,青红尖椒组合装(份),3.92,8.8,1.0,9.43
2023-03-26,青红杭椒组合装(份),2.58,4.9,6.0,9.43
2023-03-26,青线椒(份),2.18,4.9,5.0,9.43
2023-03-26,青茄子(1),8.83,12.0,4.055,5.01
2023-03-26,马齿苋,7.3,14.0,0.315,11.78
2023-03-26,高瓜(1),14.26,25.8,2.441,29.25
2023-03-26,黄白菜(2),3.38,6.0,1.946,15.61
2023-03-27,七彩椒(2),27.58,32.8,1.076,9.43
2023-03-27,上海青,4.18,8.0,1.784,14.43
2023-03-27,云南油麦菜(份),2.46,4.5,11.0,9.43
2023-03-27,云南生菜(份),3.11,4.9,20.0,9.43
2023-03-27,净藕(1),2.69,4.8,6.133,5.54
2023-03-27,双孢菇(盒),3.44,5.9,7.0,0.2
2023-03-27,四川红香椿,27.08,39.6,3.755,10.46
2023-03-27,圆茄子(2),7.09,14.0,0.423,6.71
2023-03-27,奶白菜(份),1.52,3.0,28.0,9.43
2023-03-27,娃娃菜,4.27,6.0,14.0,2.48
2023-03-27,小皱皮(份),1.35,3.9,16.0,9.43
2023-03-27,小米椒(份),3.08,5.9,13.0,9.43
2023-03-27,小青菜(1),2.6,6.0,8.29,10.33
2023-03-27,杏鲍菇(2),8.44,13.0,2.217,9.43
2023-03-27,枝江青梗散花,7.56,10.8,6.756,9.43
2023-03-27,洪湖莲藕(粉藕),7.220000000000001,10.8,5.0,11.81
2023-03-27,海鲜菇(袋)(3),1.8899999999999997,3.0,17.0,1.3
2023-03-27,白玉菇(袋),4.67,8.8,3.0,6.57
2023-03-27,竹叶菜,9.73,14.0,1.4329999999999998,13.62
2023-03-27,紫茄子(2),5.17,10.0,9.125,6.07
2023-03-27,红椒(2),13.58,16.0,3.245,9.43
2023-03-27,芜湖青椒(1),5.26,7.2,22.737000000000002,5.7
2023-03-27,苋菜,5.63,8.0,5.5280000000000005,18.52
2023-03-27,茼蒿,5.51,8.0,5.403,6.27
2023-03-27,菠菜(份),2.92,4.9,5.0,9.43
2023-03-27,蔡甸藜蒿,6.15,9.4,3.624,0.47
2023-03-27,虫草花,0.0,0.0,0.0,0.0
2023-03-27,虫草花(份),3.52,5.9,1.0,9.43
2023-03-27,螺丝椒(份),4.76,7.5,17.0,9.43
2023-03-27,西兰花,7.6,11.0,11.361,9.260000000000002
2023-03-27,西峡花菇(1),14.4,21.6,8.109,10.8
2023-03-27,野藕(1),7.07,10.0,1.115,7.97
2023-03-27,金针菇(盒),2.03,3.0,20.0,0.45
2023-03-27,青红尖椒组合装(份),3.42,8.8,2.0,9.43
2023-03-27,青线椒(份),1.97,4.9,3.0,9.43
2023-03-27,青茄子(1),8.82,12.0,2.668,5.01
2023-03-27,高瓜(1),14.26,25.8,2.907,29.25
2023-03-27,黄白菜(2),3.38,6.0,5.453,15.610000000000001
2023-03-28,七彩椒(2),25.899999999999995,32.8,1.2109999999999999,9.43
2023-03-28,上海青,4.18,8.0,3.505,14.43
2023-03-28,云南油麦菜(份),2.6,4.5,5.0,9.43
2023-03-28,云南生菜(份),3.1,4.9,20.0,9.43
2023-03-28,净藕(1),2.7000000000000006,4.8,6.006,5.54
2023-03-28,双孢菇(盒),3.46,5.9,7.0,0.2
2023-03-28,四川红香椿,26.53,39.6,0.982,10.46
2023-03-28,圆茄子(2),7.19,12.0,1.931,6.71
2023-03-28,大白菜,1.64,2.6,2.813,22.27
2023-03-28,奶白菜(份),1.54,3.0,25.0,9.43
2023-03-28,姜蒜小米椒组合装(小份),2.18,4.5,2.0,9.43
2023-03-28,娃娃菜,4.28,6.0,8.0,2.48
2023-03-28,小皱皮(份),1.3500000000000003,3.9,6.0,9.43
2023-03-28,小米椒(份),3.08,5.9,10.0,9.43
2023-03-28,小青菜(1),2.6,4.0,11.263,10.33
2023-03-28,杏鲍菇(2),8.45,13.0,2.979,9.43
2023-03-28,枝江青梗散花,7.559999999999999,10.8,7.695,9.43
2023-03-28,洪湖莲藕(粉藕),7.22,10.800000000000002,3.0,11.81
2023-03-28,海鲜菇(袋)(3),1.9,3.0,4.0,1.3
2023-03-28,白玉菇(袋),4.67,8.8,5.0,6.57
2023-03-28,竹叶菜,9.74,14.0,1.018,13.62
2023-03-28,紫茄子(2),5.19,8.6,11.028,6.07
2023-03-28,红椒(2),14.93,16.0,3.21,9.43
2023-03-28,芜湖青椒(1),5.35,7.2,19.187,5.7
2023-03-28,苋菜,5.63,8.0,3.09,18.52
2023-03-28,茼蒿,5.79,8.0,7.3870000000000005,6.2700000000000005
2023-03-28,菠菜(份),2.84,4.9,3.0,9.43
2023-03-28,蔡甸藜蒿,6.15,9.4,1.357,0.47
2023-03-28,虫草花(份),3.56,5.9,1.0,9.43
2023-03-28,螺丝椒(份),4.79,7.5,20.0,9.43
2023-03-28,西兰花,7.6,11.0,8.277,9.26
2023-03-28,西峡花菇(1),14.4,21.6,8.58,10.8
2023-03-28,野藕(1),7.06,10.0,1.8159999999999998,7.970000000000001
2023-03-28,金针菇(盒),2.03,3.0,21.0,0.45000000000000007
2023-03-28,银耳(朵),3.11,4.8,1.0,9.14
2023-03-28,青红杭椒组合装(份),2.57,4.9,1.0,9.43
2023-03-28,青线椒(份),1.74,4.9,7.0,9.429999999999998
2023-03-28,青茄子(1),8.8,12.0,2.526,5.01
2023-03-28,面条菜,0.0,0.0,0.0,0.0
2023-03-28,高瓜(1),14.29,25.8,2.4619999999999997,29.25
2023-03-28,黄白菜(2),3.38,6.0,5.101,15.610000000000001
2023-03-29,七彩椒(2),25.670000000000005,32.8,2.241,9.43
2023-03-29,上海青,4.18,8.0,3.3049999999999997,14.43
2023-03-29,云南油麦菜(份),2.6,4.5,6.0,9.43
2023-03-29,云南生菜(份),3.07,4.9,21.0,9.43
2023-03-29,净藕(1),2.71,4.8,14.998,5.54
2023-03-29,双孢菇(盒),3.4500000000000006,5.900000000000001,12.0,0.20000000000000004
2023-03-29,四川红香椿,26.53,39.6,1.697,10.46
2023-03-29,奶白菜(份),1.09,3.0,27.0,9.43
2023-03-29,姜蒜小米椒组合装(小份),2.19,4.5,4.0,9.43
2023-03-29,娃娃菜,4.3,6.0,12.0,2.48
2023-03-29,小皱皮(份),1.38,3.9,6.0,9.43
2023-03-29,小米椒(份),2.96,5.9,17.0,9.43
2023-03-29,小青菜(1),2.6000000000000005,4.0,5.0,10.33
2023-03-29,杏鲍菇(2),8.53,13.0,5.002,9.43
2023-03-29,枝江青梗散花,7.56,10.8,8.738,9.43
2023-03-29,洪湖莲藕(粉藕),7.22,10.8,1.0,11.81
2023-03-29,海鲜菇(袋)(3),1.9,3.0,7.0,1.3
2023-03-29,白玉菇(袋),4.67,8.8,3.0,6.57
2023-03-29,竹叶菜,9.73,14.0,0.781,13.62
2023-03-29,紫茄子(2),5.23,8.6,7.747,6.07
2023-03-29,红椒(2),14.93,16.0,3.735,9.43
2023-03-29,芜湖青椒(1),5.22,7.200000000000001,28.114,5.7
2023-03-29,苋菜,5.6,8.0,3.317,18.52
2023-03-29,茼蒿,5.99,8.0,4.975,6.27
2023-03-29,菠菜(份),2.8,4.9,1.0,9.43
2023-03-29,蔡甸藜蒿,6.150000000000001,9.4,6.87,0.47
2023-03-29,虫草花(份),3.57,5.9,4.0,9.43
2023-03-29,螺丝椒(份),4.84,7.5,13.0,9.43
2023-03-29,蟹味菇与白玉菇双拼(盒),4.7,8.9,1.0,0.84
